This Month's Summary,Összefoglaló erről a hónapról,
This Warehouse will be auto-updated in the Target Warehouse field of Work Order.,Ez a raktár automatikusan frissül a Munkarend Célraktár mezőjében.,
This Warehouse will be auto-updated in the Work In Progress Warehouse field of Work Orders.,Ez a raktár automatikusan frissül a Munka folyamatban lévő raktár munkarendelések mezőjében.,
This Week's Summary,Összefoglaló erről a hétről,
This action will stop future billing. Are you sure you want to cancel this subscription?,Ez a művelet leállítja a jövőbeni számlázást. Biztosan törölni szeretné ezt az előfizetést?,
This action will unlink this account from any external service integrating ERPNext with your bank accounts. It cannot be undone. Are you certain ?,"Ez a művelet elválasztja ezt a fiókot minden olyan külső szolgáltatástól, amely integrálja az ERPNext-et a bankszámlájával. Nem vonható vissza. Biztos vagy benne ?",
This covers all scorecards tied to this Setup,Ez magában foglalja az e telepítéshez kapcsolódó összes eredménymutatót,
This document is over limit by {0} {1} for item {4}. Are you making another {3} against the same {2}?,Ez a dokumentum túlcsordult ennyivel {0} {1} erre a tételre {4}. Létrehoz egy másik {3}  ugyanazon {2} helyett?,
This is a location where final product stored.,"Ez egy olyan hely, ahol a végterméket tárolják.",
This is a location where operations are executed.,"Ez egy olyan hely, ahol a műveleteket végrehajtják.",
This is a location where raw materials are available.,Ezen a helyen nyersanyagok állnak rendelkezésre.,
This is a location where scraped materials are stored.,"Ez egy olyan hely, ahol a lekapart anyagokat tárolják.",
This is a root account and cannot be edited.,Ez egy forrás fiók és nem lehet szerkeszteni.,
This is a root customer group and cannot be edited.,"Ez egy forrás vevőkör csoport, és nem lehet szerkeszteni.",
This is a root department and cannot be edited.,"Ez egy gyökérosztály, és nem szerkeszthető.",
This is a root item group and cannot be edited.,"Ez egy forrás tétel-csoport, és nem lehet szerkeszteni.",
This is a root sales person and cannot be edited.,"Ez egy forrás értékesítő személy, és nem lehet szerkeszteni.",
This is a root supplier group and cannot be edited.,"Ez egy forrás beszállító csoport, és nem szerkeszthető.",
This is a root territory and cannot be edited.,"Ez egy forrás tartomány, és nem lehet szerkeszteni.",
This is an example website auto-generated from ERPNext,"Ez egy példa honlap, amit automatikusan generált az ERPNext",
This is based on stock movement. See {0} for details,Ennek alapja az állomány mozgása. Lásd {0} részletekért,
This is based on the Time Sheets created against this project,Ennek alapja a project témához létrehozott idő nyilvántartók,
This is based on transactions against this Customer. See timeline below for details,Ennek alapja az ezzel a Vevővel történt tranzakciók. Lásd alábbi idővonalat a részletekért,
This is based on transactions against this Sales Person. See timeline below for details,Ez a tranzakciókat az Értékesítővel szemben valósítja meg. Lásd az alábbi idővonalat a részletekért,
This is based on transactions against this Supplier. See timeline below for details,Ennek alapja a beszállító ügyleteki. Lásd alábbi idővonalat a részletekért,
This is done to handle accounting for cases when Purchase Receipt is created after Purchase Invoice,"Ez az esetek elszámolásának kezelésére szolgál, amikor a vásárlási nyugta a vásárlási számla után jön létre",
"This section allows the user to set the Body and Closing text of the Dunning Letter for the Dunning Type based on language, which can be used in Print.","Ez a szakasz lehetővé teszi a felhasználó számára, hogy a nyelv alapján állítsa be a Dunning Letter törzs és záró szövegét a Dunning típushoz, amely a Print alkalmazásban használható.",
This tool helps you to update or fix the quantity and valuation of stock in the system. It is typically used to synchronise the system values and what actually exists in your warehouses.,Ez az eszköz segít frissíteni vagy kijavítani a mennyiséget és a raktári tétel értékelést a rendszerben. Ez tipikusan a rendszer szinkronizációjához használja és mi létezik  valóban a raktárakban.,
"This will be appended to the Item Code of the variant. For example, if your abbreviation is ""SM"", and the item code is ""T-SHIRT"", the item code of the variant will be ""T-SHIRT-SM""","Ez lesz hozzáfűzve a termék egy varióciájához. Például, ha a rövidítés ""SM"", és a tételkód ""T-shirt"", a tétel kód variánsa ez lesz ""SM feliratú póló""",
This will restrict user access to other employee records,Ez korlátozza a felhasználói hozzáférést más alkalmazotti rekordokhoz,
Threshold for Suggestion,Javaslatküszöb,
Thumbnail,Miniatűr,
Thursday,Csütörtök,
Tier Name,Réteg neve,
Time,Idő,
Time (In Mins),Idő (percben),
Time Between Operations (Mins),Műveletek közötti idő (perc),
Time In Mins,Idő Minsben,
Time Logs,Időnaplók,
Time Required (In Mins),Szükséges idő (percben),
Time Sheet,Jelenléti ív,
Time Sheet List,Idő nyilvántartó lista,
Time Sheets,Idő nyilvántartások,
Time Tracking,Időkövetés,
Time at which materials were received,Anyagok érkezésénak Időpontja,
Time logs are required for {0} {1},Időnaplók szükségesek a következőhöz: {0} {1},
Time(in mins),Idő (percekben),
Timeline,Idővonal,
Timer,Időzítő,
Timer exceeded the given hours.,Az időzítő túllépte a megadott órát.,
Timesheet,Jelenléti ív,
Timesheet Detail,Jelenléti ív részletei,
Timesheet for tasks.,Jelenléti ív a feladatokra.,
Timesheet {0} is already completed or cancelled,Jelenléti ív {0} már befejezett vagy törölt,
Timesheets,"Munkaidő jelenléti ív, nyilvántartók",
"Timesheets help keep track of time, cost and billing for activites done by your team","Munkaidő jelenléti ív segít nyomon követni az idő, költség és számlázási tevékenységeit a csoportjának.",
Timeslots,időszeletet,
Title,Cím,
To,Nak nek,
To Be Paid,Fizetendő,
To Bill,Számlázandó,
To Currency,Pénznemhez,
To Date,Dátumig,
To Date cannot be before From Date,"A végső nap nem lehet, a kezdő dátum előtti",
To Date cannot be before From Date.,A dátum nem lehet korábbi a dátumtól.,
To Date cannot be less than From Date,"A végső dátum nem lehet kevesebb, mint a kezdő dátum",
To Date must be greater than From Date,"A Dátumnak nagyobbnak kell lennie, mint a Dátumtól",
To Date should be within the Fiscal Year. Assuming To Date = {0},A végső napnak a pénzügyi éven bellülinek kell lennie. Feltételezve a végső nap = {0},
To Datetime,Végső dátumig,
To Deliver,Szállít,
To Deliver and Bill,Szállítani és számlázni,
To Employee,Alkalmazottaknak,
To Fiscal Year,A pénzügyi évre,
To Folio No,Folio No,
To Invoice Date,A számla keltétől,
To No,Nem,
To Package No.,A csomag sz.,
To Posting Date,Feladás dátumához,
To Produce,Termelni,
To Range,Tartományhoz,
To Receive,Beérkeztetés,
To Receive and Bill,Beérkeztetés és Számlázás,
To Rename,Átnevezni,
To Shareholder,A részvényesnek,
To Time,Ideig,
To Track inbound purchase,A bejövő vásárlás nyomon követése,
To Value,Értékeléshez,
To Warehouse,Raktárba,
To Warehouse (Optional),Raktárba (választható),
"To allow over billing, update ""Over Billing Allowance"" in Accounts Settings or the Item.",A túlzott számlázás engedélyezéséhez frissítse a &quot;Fiókbeállítások felett&quot; pontot a &quot;Túlfizetési támogatás&quot; alatt.,
"To allow over receipt / delivery, update ""Over Receipt/Delivery Allowance"" in Stock Settings or the Item.",A túllépés / kézbesítés engedélyezéséhez frissítse a &quot;Túlérvényesítési / szállítási támogatás&quot; elemet a Készletbeállításokban vagy az elemben.,
To create a Payment Request reference document is required,Kifizetés iránti kérelem létrehozásához referencia dokumentum szükséges,
To date cannot be before from date,A dátum nem lehet a dátum előtt,
"To include tax in row {0} in Item rate, taxes in rows {1} must also be included","A tétel adójának beillesztéséhez ebbe a sorba: {0}, az ebben a sorban {1} lévő adókat is muszály hozzávenni",
"To merge, following properties must be same for both items","Egyesítéshez, a következő tulajdonságoknak meg kell egyeznie mindkét tételnél",
"To not apply Pricing Rule in a particular transaction, all applicable Pricing Rules should be disabled.","Hogy nem használhassa az árképzési szabályt egy adott ügyletben, az összes árképzési szabályt le kell tiltani.",
"To overrule this, enable '{0}' in company {1}",Ennek felülbírálásához engedélyezze a (z) „{0}” lehetőséget a vállalatnál {1},
"To still proceed with editing this Attribute Value, enable {0} in Item Variant Settings.",Az attribútumérték szerkesztésének folytatásához engedélyezze a (z) {0} elemet az elemváltozat-beállításokban.,
Toggle Recent Orders,Váltsa be a Legutóbbi megrendelések lehetőséget,
Token Endpoint,Token végpont,
Too many columns. Export the report and print it using a spreadsheet application.,"Túl sok oszlop. Exportálja a jelentést, és nyomtassa ki táblázatkezelő program segítségével.",
Tools,Eszközök,
Total,Összesen,
Total (Company Currency),Összesen (a cég pénznemében),
Total (Credit),Összesen (Követelés),
Total (Without Tax),Összesen (adó nélkül/nettó),
Total Achieved,Összes Elért,
Total Actual,Összes Aktuális,
Total Additional Costs,Összes További költségek,
Total Advance,Összes előleg,
Total Allocated Amount,Lefoglalt teljes összeg,
Total Allocated Amount (Company Currency),Lefoglalt teljes összeg (Válalakozás pénznemében),
Total Amount,Összesen,
Total Amount Currency,Teljes összeg pénznemben,
Total Amount in Words,Teljes összeg kiírva,
Total Applicable Charges in Purchase Receipt Items table must be same as Total Taxes and Charges,Összesen alkalmazandó díjak a vásárlási nyugta tételek táblázatban egyeznie kell az Összes adókkal és illetékekkel,
Total Assets,Eszközök összesen,
Total Billable Amount,Összesen számlázandó összeg,
Total Billable Amount (via Timesheet),Összesen számlázható összeg (Jelenléti ív alapján),
Total Billable Hours,Összesen számlázható órák,
Total Billed Amount,Összesen kiszámlázott összeg,
Total Billed Amount (via Sales Invoice),Összesen számlázott összeg (értékesítési számlák alapján),
Total Billed Hours,Összes számlázott Órák,
Total Billing Amount,Összesen Számlázott összeg,
Total Budget,Teljes költségvetés,
Total Characters,Összes karakterek,
Total Commission,Teljes Jutalék,
Total Completed Qty,Összesen elkészült,
Total Consumed Material Cost (via Stock Entry),Összesített anyagköltség (raktári bejegyzés  útján),
Total Cost,Összköltség,
Total Cost (Company Currency),Teljes költség (vállalati pénznem),
Total Costing Amount,Összes Költség összege,
Total Costing Amount (via Timesheet),Összköltség összege (időnyilvántartó alapján),
Total Credit,Követelés összesen,
Total Credit/ Debit Amount should be same as linked Journal Entry,A teljes hitel/terhelési összegnek meg kell egyeznie a kapcsolódó naplóbejegyzéssel,
Total Debit,Tartozás összesen,
Total Debit must be equal to Total Credit. The difference is {0},"Összes Tartozásnak egyeznie kell az összes Követeléssel. A különbség az, {0}",
Total Delivered Amount,Teljes leszállított összeg,
Total Demand (Past Data),Teljes kereslet (múltbeli adatok),
Total Estimated Distance,Teljes becsült távolság,
Total Expense,Teljes költség,
Total Expense This Year,Teljes költség ebben az évben,
Total Experience,Összes Tapasztalat,
Total Forecast (Future Data),Összes előrejelzés (jövőbeli adatok),
Total Forecast (Past Data),Összes előrejelzés (múltbeli adatok),
Total Gain/Loss,Teljes nyereség/veszteség,
Total Hold Time,Teljes tartási idő,
Total Holidays,Ünnepek összesen,
Total Income,Teljes bevétel,
Total Income This Year,Teljes jövedelem ebben az évben,
Total Invoiced Amount,Teljes kiszámlázott összeg,
Total Message(s),Összes üzenet(ek),
Total Monthly Sales,Havi eladások összesítése,
Total Net Weight,Teljes nettó súly,
Total Number of Depreciations,Összes amortizációk száma,
